node_id,x,y,z,is_enabled,is_water,unused,speed,type,density,street_name_hash,is_highway_or_interior,no_gps,is_tunnel,unused2,cannot_go_left,left_turn_only,off_road,cannot_go_right,no_big_vehicles,indicate_keep_left,indicate_keep_right,slip_lane
10446,2429.705,3970.856,35.68362,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10447,2436.508,3980.74,35.82034,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10448,2442.993,3990.836,35.95447,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10449,2449.161,4001.128,36.08563,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10450,2455.022,4011.598,36.21369,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10451,2460.587,4022.229,36.33855,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10452,2465.858,4033.007,36.46007,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10453,2470.856,4043.916,36.57822,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10454,2476.016,4054.765,36.6888,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10455,2480.609,4065.849,36.79969,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10456,2485.325,4076.876,36.90676,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10457,2490.182,4087.842,37.03439,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10458,2495.181,4098.743,37.20892,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10459,2500.327,4109.577,37.37957,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10460,2505.529,4120.567,37.50211,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10461,2510.76,4131.33,37.58886,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10462,2516.779,4141.661,37.63735,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10463,2522.28,4152.314,37.89181,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10464,2528.036,4163.097,38.25761,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10465,2534.234,4173.647,38.63683,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10466,2540.472,4184.185,39.0247,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10467,2546.733,4194.669,39.3997,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10468,2552.823,4205.006,39.67273,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10469,2559.107,4215.225,39.94895,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10470,2565.478,4225.391,40.22985,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10471,2572.066,4235.417,40.51437,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10472,2578.53,4245.522,40.80659,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10473,2585.238,4255.468,41.1031,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10474,2592.096,4265.31,41.40522,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10475,2599.097,4275.051,41.71373,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10476,2609.901,4289.439,42.18415,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10477,2624.994,4308.085,42.84279,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10478,2640.977,4325.972,43.53349,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10479,2662.424,4346.916,44.45248,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10480,2681.108,4361.93,45.22603,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10481,2700.807,4375.573,46.04662,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10482,2727.503,4388.81,47.26895,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10483,2742.889,4393.788,47.95603,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10484,2775.641,4403.184,47.97588,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10485,2786.2,4368.237,48.53552,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10486,2793.629,4344.948,48.87654,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10487,2802.028,4321.937,49.1177,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10488,2810.485,4298.924,49.2473,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10489,2819.239,4275.993,49.2784,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10490,2830.418,4247.771,49.17527,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10491,2839.763,4224.857,49.10914,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10492,2848.496,4202.31,49.10617,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10493,2854.579,4185.447,49.13731,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10494,2860.552,4168.566,49.19352,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10495,2866.373,4151.656,49.26945,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10496,2870.152,4140.368,49.32967,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10497,2873.856,4129.052,49.3978,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10498,2895.707,4142.458,49.36283,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10499,2889.928,4159.954,49.26808,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10500,2884.077,4176.782,49.19352,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10501,2874.257,4205.434,49.10818,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10502,2864.959,4234.401,49.08438,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10503,2857.588,4257.842,49.1342,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10504,2847.89,4286.554,49.22149,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10505,2844.26,4298.492,49.2123,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10506,2833.07,4332.312,49.05281,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10507,2825.989,4355.237,48.83374,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10508,2820.203,4372.283,48.61955,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10509,2815.015,4389.516,48.36607,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10510,2808.572,4412.458,47.98209,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10511,2792.807,4408.107,48.03837,0,0,0,0,0,0.06666667,0,1,0,0,0,0,0,0,0,0,0,0,0
10512,2801.997,4435.7,47.54602,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10513,2796.948,4452.716,47.14006,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10514,2792.385,4469.249,46.79292,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10515,2787.677,4485.703,46.43792,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10516,2783.052,4502.159,46.07937,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10517,2776.702,4525.061,45.60506,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10518,2768.869,4553.904,45.03475,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10519,2759.661,4588.58,44.41679,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10520,2752.169,4618.408,43.97519,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10521,2746.496,4642.982,43.67948,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10522,2741.077,4666.356,43.47265,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10523,2734.711,4694.616,43.33929,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10524,2730.94,4711.409,43.34689,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10525,2724.57,4740.269,43.42412,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10526,2720.822,4758.157,43.46986,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10527,2714.351,4787.241,43.53611,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10528,2710.435,4804.809,43.57296,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10529,2706.516,4822.378,43.6022,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10530,2702.6,4839.945,43.62764,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10531,2698.678,4857.508,43.65308,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10532,2693.453,4880.925,43.68701,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10533,2688.233,4904.341,43.72093,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10534,2683.259,4927.81,43.74285,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10535,2677.829,4951.174,43.76112,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10536,2670.331,4986.418,43.80828,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10537,2665.427,5009.952,43.83197,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10538,2660.469,5033.512,43.83443,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10539,2655.422,5057.055,43.83311,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10540,2650.276,5080.575,43.82829,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10541,2646.043,5098.084,43.82207,0,0,0,3,0,0.4,2600585507,1,0,0,0,1,0,0,1,0,0,0,0
10542,2641.6,5115.524,43.81419,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10543,2631.398,5112.879,43.75726,0,0,0,1,0,0.06666667,2566232873,0,0,0,0,0,0,0,0,0,0,0,0
10544,2608.466,5106.992,43.81077,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10545,2612.657,5089.637,43.81807,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10546,2618.707,5066.553,43.82553,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10547,2625.003,5043.462,43.8255,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10548,2631.745,5020.487,43.81817,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10549,2638.638,4997.554,43.80516,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10550,2645.393,4974.588,43.78833,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10551,2653.051,4945.67,43.76491,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10552,2659.997,4916.494,43.73978,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10553,2663.905,4898.922,43.72092,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10554,2667.819,4881.355,43.69547,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10555,2674.353,4852.079,43.65306,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10556,2678.271,4834.515,43.62763,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10557,2682.196,4816.953,43.6022,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10558,2686.112,4799.387,43.57294,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10559,2690.022,4781.824,43.53605,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10560,2693.894,4764.308,43.49752,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10561,2698.94,4740.886,43.43924,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10562,2704.066,4717.353,43.37551,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10563,2709.321,4694.1,43.33706,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10564,2715.765,4665.572,43.43087,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10565,2722.353,4636.189,43.68033,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10566,2725.923,4618.04,43.88274,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10567,2729.185,4599.863,44.11914,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10568,2733.096,4576.924,44.48423,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10569,2736.937,4554.124,44.89779,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10570,2741.815,4531.521,45.35292,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10571,2745.93,4514.411,45.71835,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10572,2750.368,4496.817,46.09037,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10573,2754.894,4479.236,46.46495,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10574,2761.069,4455.812,46.95782,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10575,2768.808,4426.488,47.54415,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10576,1712.723,3517.961,35.46696,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10577,1730.774,3528.385,35.33624,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10578,1752.432,3540.947,35.10936,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10579,1782.618,3558.513,34.83485,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10580,1803.158,3570.489,34.57722,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10581,1829.266,3585.707,34.19745,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10582,1844.821,3594.76,33.94743,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10583,1870.769,3609.813,33.53895,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10584,1891.53,3621.848,33.21786,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10585,1907.116,3630.849,32.9824,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10586,1922.709,3639.838,32.76826,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10587,1933.098,3645.844,32.63765,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10588,1943.475,3651.868,32.52806,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10589,1957.632,3660.12,32.41806,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10590,1974.336,3670.411,32.34301,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10591,1995.337,3682.064,32.28229,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10592,2016.036,3694.188,32.20859,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10593,2031.709,3703.041,32.14026,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10594,2047.317,3712.007,32.06441,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
10595,2052.498,3715.057,32.06207,0,0,0,1,0,0.2,2502989037,0,0,0,0,0,0,0,0,0,0,0,0
10596,1459.337,3617.589,33.87479,0,0,0,1,10,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
10597,1477.293,3623.832,33.77963,0,0,0,1,10,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
10598,1664.746,3566.74,34.56348,0,0,0,1,0,0.06666667,358596139,0,0,0,0,0,0,0,0,0,0,0,0
10599,1657.748,3578.852,34.56307,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
10600,1651.786,3589.228,34.4804,0,0,0,1,0,0.06666667,358596139,0,0,0,0,0,0,0,0,0,0,0,0
10601,1648.845,3594.7,34.50137,0,0,0,1,0,0.06666667,358596139,0,0,0,0,0,0,0,0,0,0,0,0
10602,2637.069,5133.239,43.80534,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10603,2629.51,5161.835,43.78724,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10604,2621.265,5190.971,43.75982,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10605,2614.458,5213.892,43.73525,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10606,2607.583,5237.388,43.70853,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10607,2598.805,5265.822,43.6757,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10608,2590.352,5294.776,43.64132,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10609,2581.74,5323.753,43.60826,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10610,2576.603,5340.928,43.59046,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10611,2571.426,5358.151,43.57651,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10612,2561.384,5392.671,43.55958,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10613,2552.552,5421.351,43.55681,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10614,2545.3,5444.244,43.56543,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10615,2539.78,5461.314,43.58047,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10616,2534.148,5478.458,43.60487,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10617,2528.256,5495.458,43.64104,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10618,2522.362,5512.607,43.69082,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10619,2514.24,5535.374,43.75498,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10620,2503.695,5563.531,43.82142,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10621,2492.717,5591.68,43.88127,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10622,2481.201,5619.683,43.94464,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10623,2467.105,5652.868,44.03757,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10624,2457.125,5675.073,44.1176,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10625,2444.529,5702.346,44.24357,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10626,2428.624,5734.981,44.44895,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10627,2417.605,5756.581,44.62602,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10628,2406.209,5777.972,44.8382,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10629,2394.208,5799.156,45.09063,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10630,2381.748,5819.924,45.38397,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10631,2371.943,5835.377,45.63557,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10632,2360.879,5852.178,45.94301,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10633,2352.181,5864.752,46.19893,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10634,2342.75,5877.907,46.491,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10635,2331.853,5892.233,46.84321,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10636,2323.04,5903.525,47.14363,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10637,2308.644,5920.975,47.40203,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10638,2299.871,5932.534,47.64357,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10639,2292.799,5941.863,47.99288,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10640,2285.841,5951.227,48.38997,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10641,2272.103,5970.151,49.11,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10642,2182.708,5977.022,50.204,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10643,2200.931,5961.845,49.99299,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10644,2218.745,5946.27,49.63585,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10645,2244.665,5922.055,48.84756,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10646,2269.741,5896.815,47.90142,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10647,2290.004,5875.192,47.20029,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10648,2309.603,5853.015,46.58691,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10649,2320.993,5839.418,46.25456,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10650,2332.069,5825.59,45.95132,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10651,2349.968,5801.861,45.50015,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10652,2363.196,5782.681,45.19467,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10653,2369.686,5772.745,45.05513,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10654,2380.809,5754.505,44.82795,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10655,2392.307,5735.428,44.62328,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10656,2403.064,5716.338,44.45755,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10657,2410.366,5702.539,44.35754,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10658,2417.082,5689.836,44.27646,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10659,2427.758,5668.617,44.16336,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10660,2435.506,5652.562,44.09305,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10661,2445.517,5630.987,44.01564,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10662,2452.796,5614.69,43.96682,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10663,2459.903,5598.304,43.92477,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10664,2464.541,5587.33,43.89811,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10665,2471.369,5570.809,43.86032,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10666,2480.254,5548.668,43.81025,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10667,2486.775,5531.993,43.77047,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10668,2495.294,5509.671,43.70837,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10669,2503.371,5487.155,43.64044,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10670,2512.979,5458.925,43.58671,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10671,2520.74,5435.056,43.56434,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10672,2529.045,5407.63,43.55994,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10673,2535.18,5384.465,43.56836,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10674,2541.627,5361.396,43.58363,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10675,2550.698,5326.596,43.61516,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10676,2556.583,5303.344,43.63948,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10677,2569.881,5251.027,43.69767,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10678,2577.376,5221.989,43.7304,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10679,2583.829,5199.064,43.75068,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
10680,2590.398,5176.167,43.76977,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10681,2594.839,5158.875,43.78269,0,0,0,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0
10682,2600.976,5135.829,43.7982,0,0,0,3,0,0.4,2600585507,1,0,0,0,0,0,0,0,0,0,0,0
